,year,county_name,subject_sex,nb_arrest,relative
1481,2013,Guadalupe,male,13595,0.17690305790500976
1482,2014,Guadalupe,female,5211,0.0665627754288707
1483,2014,Guadalupe,male,11270,0.14664931685100846
1484,2015,Guadalupe,female,3831,0.04893532770447201
1485,2015,Guadalupe,male,7740,0.1007156798959011
1486,2016,Guadalupe,female,2989,0.038180029890020055
1487,2016,Guadalupe,male,6145,0.07996096291476903
1488,2009,Hale,female,4471,0.2732551032881066
1489,2009,Hale,male,8317,0.4685369838318968
1490,2010,Hale,female,3425,0.209326488204376
1491,2010,Hale,male,6852,0.3860064221733987
1492,2011,Hale,female,3377,0.20639286150837305
1493,2011,Hale,male,6769,0.38133062926032335
1494,2012,Hale,female,2919,0.1784011734506784
1495,2012,Hale,male,6210,0.34983944566503294
1496,2013,Hale,female,2612,0.1596381860408263
1497,2013,Hale,male,5100,0.28730775730944735
1498,2014,Hale,female,1428,0.08727539420608728
1499,2014,Hale,male,3019,0.17007492535631796
1500,2015,Hale,female,2073,0.1266960029336267
1501,2015,Hale,male,4290,0.2416765252661822
1502,2016,Hale,female,2114,0.12920180906979586
1503,2016,Hale,male,4145,0.23350797138189397
1504,2009,Hall,female,428,0.2801047120418848
1505,2009,Hall,male,1194,0.7723156532988357
1506,2010,Hall,female,512,0.33507853403141363
1507,2010,Hall,male,1181,0.7639068564036222
1508,2011,Hall,female,407,0.2663612565445026
1509,2011,Hall,male,950,0.6144890038809832
1510,2012,Hall,female,262,0.17146596858638743
1511,2012,Hall,male,693,0.4482535575679172
1512,2013,Hall,female,267,0.17473821989528796
1513,2013,Hall,male,818,0.5291073738680466
1514,2014,Hall,female,135,0.08835078534031414
1515,2014,Hall,male,306,0.1979301423027167
1516,2015,Hall,female,532,0.3481675392670157
1517,2015,Hall,male,1339,0.8661060802069858
1518,2016,Hall,female,229,0.149869109947644
1519,2016,Hall,male,697,0.45084087968952136
1520,2009,Hamilton,female,967,0.23029292688735414
1521,2009,Hamilton,male,2161,0.5309582309582309
1522,2010,Hamilton,female,1172,0.27911407477970945
1523,2010,Hamilton,male,2717,0.6675675675675675
1524,2011,Hamilton,female,943,0.22457728030483448
1525,2011,Hamilton,male,2031,0.49901719901719904
1526,2012,Hamilton,female,786,0.18718742557751847
1527,2012,Hamilton,male,1578,0.3877149877149877
1528,2013,Hamilton,female,370,0.0881162181471779
1529,2013,Hamilton,male,880,0.21621621621621623
1530,2014,Hamilton,female,792,0.18861633722314836
1531,2014,Hamilton,male,1959,0.4813267813267813
1532,2015,Hamilton,female,528,0.12574422481543224
1533,2015,Hamilton,male,918,0.22555282555282555
1534,2016,Hamilton,female,666,0.1586091926649202
1535,2016,Hamilton,male,1236,0.3036855036855037
1536,2009,Hansford,female,499,0.18053545586107092
1537,2009,Hansford,male,1352,0.48580668343514194
1538,2010,Hansford,female,280,0.10130246020260492
1539,2010,Hansford,male,730,0.26230686309737694
1540,2011,Hansford,female,250,0.09044862518089725
1541,2011,Hansford,male,757,0.2720086237872799
1542,2012,Hansford,female,244,0.08827785817655572
1543,2012,Hansford,male,714,0.2565576715774344
1544,2013,Hansford,female,184,0.06657018813314038
1545,2013,Hansford,male,553,0.19870643190801293
1546,2014,Hansford,female,272,0.09840810419681621
1547,2014,Hansford,male,836,0.30039525691699603
1548,2015,Hansford,female,277,0.10021707670043416
1549,2015,Hansford,male,664,0.2385914480776141
1550,2016,Hansford,female,25,0.009044862518089725
1551,2016,Hansford,male,42,0.015091627739849083
1552,2009,Hardeman,female,917,0.45531281032770604
1553,2009,Hardeman,male,1715,0.8849329205366357
1554,2010,Hardeman,female,895,0.4443892750744787
1555,2010,Hardeman,male,1857,0.958204334365325
1556,2011,Hardeman,female,908,0.45084409136047665
1557,2011,Hardeman,male,2356,1.2156862745098038
1558,2012,Hardeman,female,986,0.48957298907646474
1559,2012,Hardeman,male,2441,1.259545923632611
1560,2013,Hardeman,female,732,0.3634558093346574
1561,2013,Hardeman,male,2107,1.087203302373581
1562,2014,Hardeman,female,887,0.4404170804369414
1563,2014,Hardeman,male,2154,1.111455108359133
1564,2015,Hardeman,female,511,0.25372393247269115
1565,2015,Hardeman,male,1341,0.6919504643962848
1566,2016,Hardeman,female,360,0.17874875868917578
1567,2016,Hardeman,male,898,0.4633642930856553
1568,2009,Hardin,female,2105,0.0724937149154527
1569,2009,Hardin,male,4058,0.14841635578962767
1570,2010,Hardin,female,1947,0.06705238144436408
1571,2010,Hardin,male,3857,0.14106502816180236
1572,2011,Hardin,female,3478,0.11977821400282399
1573,2011,Hardin,male,6327,0.2314022383146807
1574,2012,Hardin,female,3685,0.1269070496263388
1575,2012,Hardin,male,6360,0.2326091727013386
1576,2013,Hardin,female,2744,0.09450012053586802
1577,2013,Hardin,male,4991,0.18253968253968253
1578,2014,Hardin,female,2135,0.07352687949857079
1579,2014,Hardin,male,3646,0.1333479628410504
1580,2015,Hardin,female,1420,0.04890312360092296
1581,2015,Hardin,male,2431,0.08891083315046448
1582,2016,Hardin,female,1285,0.044253882976891555
1583,2016,Hardin,male,2013,0.07362299758613122
1584,2009,Harris,female,22055,0.009530175937720917
1585,2009,Harris,male,43998,0.019227416045571048
1586,2010,Harris,female,20371,0.008802503469839618
1587,2010,Harris,male,38119,0.016658254289765962
1588,2011,Harris,female,22786,0.009846048012555375
1589,2011,Harris,male,41568,0.01816549002641705
1590,2012,Harris,female,23055,0.009962285479218123
1591,2012,Harris,male,42634,0.018631339053749627
1592,2013,Harris,female,19021,0.008219155588818387
1593,2013,Harris,male,35904,0.015690284687944516
1594,2014,Harris,female,18012,0.007783157061447705
1595,2014,Harris,male,33185,0.014502063763631874
1596,2015,Harris,female,16997,0.00734456587682804
1597,2015,Harris,male,31357,0.013703215713009032
1598,2016,Harris,female,16713,0.0072218467670428325
1599,2016,Harris,male,32571,0.014233741715993786
1600,2009,Harrison,female,7825,0.22954618791985684
1601,2009,Harrison,male,16337,0.5018122619486424
1602,2010,Harrison,female,8757,0.2568863856375957
1603,2010,Harrison,male,17577,0.5399004791743457
1604,2011,Harrison,female,8143,0.2388747103171111
1605,2011,Harrison,male,15930,0.48931072613343163
1606,2012,Harrison,female,10644,0.3122414855231893
1607,2012,Harrison,male,19249,0.5912581398206168
1608,2013,Harrison,female,8858,0.25984921822288715
1609,2013,Harrison,male,14639,0.4496559773928001
1610,2014,Harrison,female,6882,0.20188330546510605
1611,2014,Harrison,male,11279,0.3464491952328296
1612,2015,Harrison,female,6233,0.18284490598140163
1613,2015,Harrison,male,9767,0.30000614326084285
1614,2016,Harrison,female,6616,0.1940802018246355
1615,2016,Harrison,male,10529,0.3234119670721219
1616,2009,Hartley,female,1388,0.5891341256366723
1617,2009,Hartley,male,3920,1.149223101729698
1618,2010,Hartley,female,1776,0.7538200339558574
1619,2010,Hartley,male,5350,1.5684549985341543
1620,2011,Hartley,female,1814,0.7699490662139219
1621,2011,Hartley,male,5005,1.4673116388155967
1622,2012,Hartley,female,2175,0.9231748726655348
1623,2012,Hartley,male,5178,1.5180299032541777
1624,2013,Hartley,female,1670,0.7088285229202037
1625,2013,Hartley,male,4440,1.3016710642040457
1626,2014,Hartley,female,728,0.3089983022071307
1627,2014,Hartley,male,1848,0.5417766051011433
1628,2015,Hartley,female,583,0.24745331069609508
1629,2015,Hartley,male,1599,0.4687774846086192
1630,2016,Hartley,female,849,0.3603565365025467
1631,2016,Hartley,male,1992,0.5839929639401935
1632,2009,Haskell,female,980,0.3579254930606282
1633,2009,Haskell,male,2363,0.7694562031911429
1634,2010,Haskell,female,1166,0.42585829072315556
1635,2010,Haskell,male,2588,0.8427222403126018
1636,2011,Haskell,female,1208,0.4411979547114682
1637,2011,Haskell,male,2717,0.8847281015955715
1638,2012,Haskell,female,910,0.3323593864134405
1639,2012,Haskell,male,2327,0.7577336372517095
1640,2013,Haskell,female,920,0.3360116873630387
1641,2013,Haskell,male,2092,0.6812113318137415
1642,2014,Haskell,female,725,0.2647918188458729
1643,2014,Haskell,male,1880,0.6121784435037447
1644,2015,Haskell,female,409,0.1493791088385683
1645,2015,Haskell,male,824,0.2683165092803647
1646,2016,Haskell,female,1083,0.3955441928414901
1647,2016,Haskell,male,2271,0.7394985346792575
1648,2009,Hays,female,6498,0.06338646428780459
1649,2009,Hays,male,12874,0.1266677161635641
1650,2010,Hays,female,5858,0.05714341455801159
1651,2010,Hays,male,11499,0.11313904522019756
1652,2011,Hays,female,6201,0.060489299022572524
1653,2011,Hays,male,12045,0.11851115746389075
1654,2012,Hays,female,6066,0.05917240572019432
1655,2012,Hays,male,10955,0.10778661104333111
1656,2013,Hays,female,5827,0.05684101683672474
1657,2013,Hays,male,10415,0.10247353300011806
1658,2014,Hays,female,4969,0.048471428292721
1659,2014,Hays,male,8504,0.08367114014719194
1660,2015,Hays,female,4465,0.043555026630509
1661,2015,Hays,male,8180,0.08048329332126412
1662,2016,Hays,female,4475,0.04365257428253702
1663,2016,Hays,male,8190,0.0805816836553977
1664,2009,Hemphill,female,401,0.19131679389312978
1665,2009,Hemphill,male,1666,0.8478371501272265
1666,2010,Hemphill,female,420,0.20038167938931298
1667,2010,Hemphill,male,1597,0.8127226463104326
1668,2011,Hemphill,female,324,0.15458015267175573
1669,2011,Hemphill,male,1599,0.8137404580152672
1670,2012,Hemphill,female,292,0.13931297709923665
1671,2012,Hemphill,male,1237,0.6295165394402036
1672,2013,Hemphill,female,305,0.14551526717557253
1673,2013,Hemphill,male,1332,0.6778625954198473
1674,2014,Hemphill,female,244,0.11641221374045801
1675,2014,Hemphill,male,905,0.46055979643765904
1676,2015,Hemphill,female,194,0.09255725190839695
1677,2015,Hemphill,male,561,0.28549618320610687
1678,2016,Hemphill,female,169,0.08062977099236641
1679,2016,Hemphill,male,451,0.22951653944020356
1680,2009,Henderson,female,4144,0.10018615671010324
1681,2009,Henderson,male,8205,0.20986264930813106
1682,2010,Henderson,female,3912,0.09457727921088896
1683,2010,Henderson,male,7277,0.18612681279893598
1684,2011,Henderson,female,5851,0.1414549234823393
1685,2011,Henderson,male,10365,0.26510985497608514
1686,2012,Henderson,female,4688,0.11333800739791601
1687,2012,Henderson,male,7933,0.20290559377957387
1688,2013,Henderson,female,4420,0.10685878683847884
1689,2013,Henderson,male,7581,0.19390234544849988
1690,2014,Henderson,female,3311,0.08004738534438992
1691,2014,Henderson,male,5539,0.14167327416425812
1692,2015,Henderson,female,2355,0.05693494185624834
1693,2015,Henderson,male,3860,0.09872880272143643
1694,2016,Henderson,female,3836,0.09273988830597393
1695,2016,Henderson,male,5911,0.15118807069596132
1696,2009,Hidalgo,female,23242,0.053559659496803746
1697,2009,Hidalgo,male,53962,0.12989026172062113
1698,2010,Hidalgo,female,26935,0.06206993496886709
1699,2010,Hidalgo,male,58822,0.14158861745173223
1700,2011,Hidalgo,female,27751,0.06395035326976167
1701,2011,Hidalgo,male,55833,0.13439388797019086
1702,2012,Hidalgo,female,21713,0.05003617961681868
1703,2012,Hidalgo,male,41870,0.10078398239951088
1704,2013,Hidalgo,female,24167,0.05569126112465606
1705,2013,Hidalgo,male,47670,0.11474498306626901
1706,2014,Hidalgo,female,30407,0.07007093048443816
1707,2014,Hidalgo,male,63344,0.15247338383364265
1708,2015,Hidalgo,female,34602,0.07973803192102243
1709,2015,Hidalgo,male,67488,0.16244827810313328
1710,2016,Hidalgo,female,31690,0.07302751955312412
1711,2016,Hidalgo,male,58712,0.14132383985287994
1712,2009,Hill,female,3372,0.1894807821982468
1713,2009,Hill,male,8387,0.4764528773504516
1714,2010,Hill,female,3780,0.21240728253540123
1715,2010,Hill,male,9613,0.5461000965744476
1716,2011,Hill,female,4141,0.2326927399415599
1717,2011,Hill,male,9536,0.5417258421859911
1718,2012,Hill,female,4153,0.2333670487750056
1719,2012,Hill,male,9578,0.5441117991251492
1720,2013,Hill,female,3395,0.1907732074623511
1721,2013,Hill,male,7942,0.45117309549508605
1722,2014,Hill,female,3506,0.197010564171724
1723,2014,Hill,male,8278,0.47026075100835085
1724,2015,Hill,female,2315,0.13008541245223645
1725,2015,Hill,male,5200,0.29540419246719307
1726,2016,Hill,female,1972,0.11081141829624634
1727,2016,Hill,male,4915,0.27921377038004885
1728,2009,Hockley,female,2551,0.21740242031702744
1729,2009,Hockley,male,4801,0.4201085054252713
1730,2010,Hockley,female,2448,0.20862450997102439
1731,2010,Hockley,male,4346,0.38029401470073504
1732,2011,Hockley,female,2008,0.17112664053178797
1733,2011,Hockley,male,3837,0.3357542877143857
1734,2012,Hockley,female,2101,0.17905232657235384
1735,2012,Hockley,male,4141,0.36235561778088904
1736,2013,Hockley,female,2119,0.18058633032214078
1737,2013,Hockley,male,4014,0.3512425621281064
1738,2014,Hockley,female,1538,0.13107209817624
1739,2014,Hockley,male,3033,0.26540077003850193
1740,2015,Hockley,female,1252,0.10669848304073633
1741,2015,Hockley,male,2091,0.18297164858242912
1742,2016,Hockley,female,1073,0.09144366797341061
1743,2016,Hockley,male,1819,0.15917045852292613
1744,2009,Hood,female,4596,0.15904765200539847
1745,2009,Hood,male,7824,0.27938865876303387
1746,2010,Hood,female,5898,0.20410423227324637
1747,2010,Hood,male,9210,0.3288815883445222
1748,2011,Hood,female,5101,0.17652351455168355
1749,2011,Hood,male,8020,0.2863876589058706
1750,2012,Hood,female,5937,0.20545385334117727
1751,2012,Hood,male,9050,0.32316811884016566
1752,2013,Hood,female,6080,0.2104024639235907
1753,2013,Hood,male,8821,0.31499071561205544
1754,2014,Hood,female,4611,0.15956673703152577
1755,2014,Hood,male,6535,0.23335952006856164
1756,2015,Hood,female,4226,0.14624355469425893
1757,2015,Hood,male,5963,0.21293386659048708
1758,2016,Hood,female,4329,0.14980793854033292
1759,2016,Hood,male,5739,0.20493500928438793
1760,2009,Hopkins,female,4950,0.26845273604859266
1761,2009,Hopkins,male,11018,0.6189539913488006
1762,2010,Hopkins,female,3863,0.2095015998698411
1763,2010,Hopkins,male,8379,0.4707038930397169
1764,2011,Hopkins,female,3990,0.2163891751179565
1765,2011,Hopkins,male,7877,0.4425032301556092
1766,2012,Hopkins,female,4227,0.2292423667227073
1767,2012,Hopkins,male,8064,0.4530082579630358
1768,2013,Hopkins,female,3430,0.18601876457508543
1769,2013,Hopkins,male,6214,0.34908151227459133
1770,2014,Hopkins,female,3977,0.21568414773035413
1771,2014,Hopkins,male,6790,0.3814392449862367
1772,2015,Hopkins,female,3653,0.19811269591626443
1773,2015,Hopkins,male,5911,0.33205999662940283
1774,2016,Hopkins,female,3673,0.1991973534356527
1775,2016,Hopkins,male,6054,0.34009325318802314
1776,2009,Houston,female,1433,0.13617789603725172
1777,2009,Houston,male,2795,0.22482303732303732
1778,2010,Houston,female,2116,0.20108334125249452
1779,2010,Houston,male,3954,0.31805019305019305
1780,2011,Houston,female,1492,0.1417846621685831
1781,2011,Houston,male,2648,0.212998712998713
1782,2012,Houston,female,1399,0.132946878266654
1783,2012,Houston,male,2653,0.21340090090090091
1784,2013,Houston,female,1193,0.11337071177420888
1785,2013,Houston,male,2263,0.18203024453024452
1786,2014,Houston,female,1306,0.12410909436472489
1787,2014,Houston,male,2458,0.19771557271557272
1788,2015,Houston,female,1512,0.14368526085717
1789,2015,Houston,male,3098,0.2491956241956242
1790,2016,Houston,female,1480,0.14064430295543096
1791,2016,Houston,male,2735,0.2199967824967825
1792,2009,Howard,female,2510,0.15751490429871354
1793,2009,Howard,male,5509,0.2657244838896392
1794,2010,Howard,female,2680,0.1681832444304989
1795,2010,Howard,male,6418,0.309569747250627
1796,2011,Howard,female,2244,0.140822089739567
1797,2011,Howard,male,5353,0.2581998842369284
1798,2012,Howard,female,936,0.05873862566677126
1799,2012,Howard,male,2703,0.13037815936716188
1800,2013,Howard,female,1394,0.0874803890806401
1801,2013,Howard,male,3639,0.1755257572834266
1802,2014,Howard,female,1277,0.08013806087229369
1803,2014,Howard,male,3914,0.18879027590198727
1804,2015,Howard,female,1822,0.11433950423595858
1805,2015,Howard,male,5328,0.25699401890796836
1806,2016,Howard,female,2397,0.15042359585817383
1807,2016,Howard,male,6175,0.29784873625313524
1808,2009,Hudspeth,female,2874,1.3823953823953823
1809,2009,Hudspeth,male,9325,4.618623080733036
1810,2010,Hudspeth,female,2274,1.0937950937950938
1811,2010,Hudspeth,male,7107,3.5200594353640415
1812,2011,Hudspeth,female,1901,0.9143819143819144
1813,2011,Hudspeth,male,5655,2.800891530460624
1814,2012,Hudspeth,female,1599,0.7691197691197691
1815,2012,Hudspeth,male,4818,2.386329866270431
1816,2013,Hudspeth,female,1915,0.9211159211159211
1817,2013,Hudspeth,male,6221,3.08122833085686
1818,2014,Hudspeth,female,1830,0.8802308802308803
1819,2014,Hudspeth,male,6081,3.011887072808321
1820,2015,Hudspeth,female,2624,1.2621452621452622
1821,2015,Hudspeth,male,10065,4.985141158989599
1822,2016,Hudspeth,female,3661,1.760942760942761
1823,2016,Hudspeth,male,12148,6.016840019811788
1824,2009,Hunt,female,7694,0.16414567021526252
1825,2009,Hunt,male,17255,0.38108173767088493
1826,2010,Hunt,female,7131,0.15213449107161905
1827,2010,Hunt,male,15915,0.3514874445107003
1828,2011,Hunt,female,7610,0.16235359375333347
1829,2011,Hunt,male,16114,0.3558824178979218
1830,2012,Hunt,female,6751,0.14402747850574957
1831,2012,Hunt,male,14001,0.30921619293712316
1832,2013,Hunt,female,5029,0.10728991103620421
1833,2013,Hunt,male,9207,0.20333929636255219
1834,2014,Hunt,female,5288,0.11281548012715209
1835,2014,Hunt,male,9913,0.2189315135051569
1836,2015,Hunt,female,4065,0.08672370021120901
1837,2015,Hunt,male,7892,0.1742971355374456
1838,2016,Hunt,female,5150,0.10987135451112581
1839,2016,Hunt,male,9824,0.216965922392279
1840,2009,Hutchinson,female,926,0.08594765175422313
1841,2009,Hutchinson,male,2218,0.20542743354635548
1842,2010,Hutchinson,female,813,0.07545943939112679
1843,2010,Hutchinson,male,1892,0.17523386125775678
1844,2011,Hutchinson,female,1609,0.14934100612585854
1845,2011,Hutchinson,male,3306,0.306196165601556
1846,2012,Hutchinson,female,1212,0.11249303879710414
1847,2012,Hutchinson,male,2580,0.23895526535148653
1848,2013,Hutchinson,female,762,0.07072582142194171
1849,2013,Hutchinson,male,1492,0.138186533296286
1850,2014,Hutchinson,female,1078,0.10005568962316688
1851,2014,Hutchinson,male,2146,0.19875891451329072
1852,2015,Hutchinson,female,979,0.09086690180063114
1853,2015,Hutchinson,male,1840,0.1704177086227656
1854,2016,Hutchinson,female,884,0.0820493781325413
1855,2016,Hutchinson,male,1739,0.1610632583124942
1856,2009,Irion,female,164,0.23837209302325582
1857,2009,Irion,male,394,0.47129186602870815
1858,2010,Irion,female,340,0.4941860465116279
1859,2010,Irion,male,825,0.9868421052631579
1860,2011,Irion,female,326,0.4738372093023256
1861,2011,Irion,male,999,1.194976076555024
1862,2012,Irion,female,284,0.4127906976744186
1863,2012,Irion,male,1239,1.4820574162679425
1864,2013,Irion,female,184,0.26744186046511625
1865,2013,Irion,male,965,1.1543062200956937
1866,2014,Irion,female,205,0.29796511627906974
1867,2014,Irion,male,1533,1.8337320574162679
1868,2015,Irion,female,316,0.45930232558139533
1869,2015,Irion,male,1527,1.826555023923445
1870,2016,Irion,female,258,0.375
1871,2016,Irion,male,982,1.174641148325359
1872,2009,Jack,female,1372,0.35590142671854735
1873,2009,Jack,male,3965,0.7950671746541007
1874,2010,Jack,female,1133,0.2939040207522698
1875,2010,Jack,male,2641,0.5295768999398436
1876,2011,Jack,female,1508,0.39118028534370947
1877,2011,Jack,male,3647,0.7313013835973531
1878,2012,Jack,female,1674,0.4342412451361868
1879,2012,Jack,male,4072,0.8165229596952075
1880,2013,Jack,female,1328,0.3444876783398184
1881,2013,Jack,male,3378,0.6773611389612993
1882,2014,Jack,female,815,0.21141374837872892
1883,2014,Jack,male,2059,0.41287347102466415
1884,2015,Jack,female,781,0.2025940337224384
1885,2015,Jack,male,1875,0.37597754160818125
1886,2016,Jack,female,1862,0.48300907911802854
1887,2016,Jack,male,3639,0.7296972127531582
1888,2009,Jackson,female,1670,0.21991045562286016
1889,2009,Jackson,male,4635,0.6414337115970108
1890,2010,Jackson,female,1585,0.20871740848037926
1891,2010,Jackson,male,4588,0.6349294215333517
1892,2011,Jackson,female,1124,0.14801158809586515
1893,2011,Jackson,male,3493,0.4833933019651259
1894,2012,Jackson,female,792,0.10429286278641033
1895,2012,Jackson,male,2307,0.3192637697204539
1896,2013,Jackson,female,877,0.11548590992889123
1897,2013,Jackson,male,2481,0.3433434818710213
1898,2014,Jackson,female,526,0.06926520937582302
1899,2014,Jackson,male,1435,0.19858843066703571
1900,2015,Jackson,female,924,0.12167500658414537
1901,2015,Jackson,male,2522,0.34901743703293664
1902,2016,Jackson,female,944,0.12430866473531736
1903,2016,Jackson,male,2800,0.38748962081372823
1904,2009,Jasper,female,3405,0.1891351441426429
1905,2009,Jasper,male,7959,0.4547740129135478
1906,2010,Jasper,female,4977,0.27645392434594235
1907,2010,Jasper,male,10764,0.6150505685389406
1908,2011,Jasper,female,5133,0.2851191468088652
1909,2011,Jasper,male,11117,0.6352208445231701
1910,2012,Jasper,female,6008,0.3337221574182081
1911,2012,Jasper,male,11805,0.6745328838352094
1912,2013,Jasper,female,7497,0.4164305949008499
1913,2013,Jasper,male,14661,0.8377235586537912
1914,2014,Jasper,female,6405,0.35577403766038995
1915,2014,Jasper,male,12340,0.7051025655676818
1916,2015,Jasper,female,5878,0.3265011386991057
1917,2015,Jasper,male,11003,0.6287069310325124
1918,2016,Jasper,female,5284,0.2935066377825918
1919,2016,Jasper,male,9735,0.5562539283469516
1920,2009,Jeff Davis,female,1111,0.9919642857142857
1921,2009,Jeff Davis,male,3072,2.7576301615798924
1922,2010,Jeff Davis,female,915,0.8169642857142857
1923,2010,Jeff Davis,male,2556,2.29443447037702
1924,2011,Jeff Davis,female,833,0.74375
1925,2011,Jeff Davis,male,2338,2.098743267504488
1926,2012,Jeff Davis,female,387,0.3455357142857143
1927,2012,Jeff Davis,male,1128,1.0125673249551166
1928,2013,Jeff Davis,female,403,0.35982142857142857
1929,2013,Jeff Davis,male,1235,1.1086175942549372
1930,2014,Jeff Davis,female,464,0.4142857142857143
1931,2014,Jeff Davis,male,1380,1.2387791741472172
1932,2015,Jeff Davis,female,401,0.3580357142857143
1933,2015,Jeff Davis,male,1190,1.0682226211849193
1934,2016,Jeff Davis,female,630,0.5625
1935,2016,Jeff Davis,male,1866,1.675044883303411
1936,2009,Jefferson,female,4458,0.03579285427539141
1937,2009,Jefferson,male,10907,0.0834761977651921
1938,2010,Jefferson,female,5914,0.047482938578883985
1939,2010,Jefferson,male,12880,0.09857645798255013
1940,2011,Jefferson,female,8831,0.07090325170614212
1941,2011,Jefferson,male,18470,0.14135925302311342
1942,2012,Jefferson,female,9558,0.0767402649538338
1943,2012,Jefferson,male,19053,0.14582121536813103
1944,2013,Jefferson,female,8610,0.06912886391007628
1945,2013,Jefferson,male,15980,0.1223021582733813
1946,2014,Jefferson,female,5614,0.04507426736250502
1947,2014,Jefferson,male,10766,0.08239706107454461
1948,2015,Jefferson,female,4699,0.03772782015254918
1949,2015,Jefferson,male,9344,0.07151385274758916
1950,2016,Jefferson,female,5242,0.042087515054195106
1951,2016,Jefferson,male,11146,0.08530537272309811
1952,2009,Jim Hogg,female,1286,0.4707174231332357
1953,2009,Jim Hogg,male,4706,1.8454901960784313
1954,2010,Jim Hogg,female,1488,0.5446559297218155
1955,2010,Jim Hogg,male,5774,2.264313725490196
1956,2011,Jim Hogg,female,1543,0.5647877013177159
1957,2011,Jim Hogg,male,5967,2.34
1958,2012,Jim Hogg,female,986,0.3609077598828697
1959,2012,Jim Hogg,male,3212,1.2596078431372548
1960,2013,Jim Hogg,female,583,0.21339677891654465
1961,2013,Jim Hogg,male,2490,0.9764705882352941
1962,2014,Jim Hogg,female,755,0.27635431918008785
1963,2014,Jim Hogg,male,2394,0.9388235294117647
1964,2015,Jim Hogg,female,636,0.232796486090776
1965,2015,Jim Hogg,male,2108,0.8266666666666667
1966,2016,Jim Hogg,female,955,0.34956076134699854
1967,2016,Jim Hogg,male,3212,1.2596078431372548
1968,2009,Jim Wells,female,3824,0.18197392214714
1969,2009,Jim Wells,male,7923,0.3926553672316384
1970,2010,Jim Wells,female,3163,0.15051870181783572
1971,2010,Jim Wells,male,7697,0.3814550500545148
1972,2011,Jim Wells,female,4075,0.19391834015418294
1973,2011,Jim Wells,male,10296,0.5102586975914363
1974,2012,Jim Wells,female,4182,0.19901018368706577
1975,2012,Jim Wells,male,9877,0.4894935077807513
1976,2013,Jim Wells,female,3254,0.154849148186923
1977,2013,Jim Wells,male,7622,0.3777381306373278
1978,2014,Jim Wells,female,2886,0.137337013419625
1979,2014,Jim Wells,male,6509,0.32257904648627217
1980,2015,Jim Wells,female,2340,0.11135433520510137
1981,2015,Jim Wells,male,4920,0.2438299137674695
1982,2016,Jim Wells,female,3083,0.1467117159988579
1983,2016,Jim Wells,male,5999,0.2973039944494003
1984,2009,Johnson,female,4416,0.05391480581635269
1985,2009,Johnson,male,10388,0.1273538642604943
1986,2010,Johnson,female,6077,0.07419390284102702
1987,2010,Johnson,male,13196,0.16177912907022363
1988,2011,Johnson,female,5491,0.06703944717789688
1989,2011,Johnson,male,12190,0.14944586112200864
1990,2012,Johnson,female,6519,0.07959026701014565
1991,2012,Johnson,male,13000,0.159376225970969
1992,2013,Johnson,female,6546,0.0799199091652728
1993,2013,Johnson,male,12113,0.14850186347587288
1994,2014,Johnson,female,2979,0.03637051778236292
1995,2014,Johnson,male,5329,0.06533199293840722
1996,2015,Johnson,female,4447,0.0542932838463135
1997,2015,Johnson,male,7993,0.09799185955276579
1998,2016,Johnson,female,4107,0.05014223448545301
1999,2016,Johnson,male,7494,0.0918742644174186
2000,2009,Jones,female,896,0.12134344528710726
2001,2009,Jones,male,1827,0.14607819621012233
2002,2010,Jones,female,982,0.1329902491874323
2003,2010,Jones,male,2032,0.16246901735028385
2004,2011,Jones,female,1292,0.17497291440953414
2005,2011,Jones,male,2333,0.1865355400975454
2006,2012,Jones,female,1912,0.2589382448537378
2007,2012,Jones,male,3604,0.2881586311665467
2008,2013,Jones,female,1174,0.15899241603466954
2009,2013,Jones,male,2458,0.1965299432317902
2010,2014,Jones,female,826,0.111863488624052
2011,2014,Jones,male,1706,0.13640361397617334
2012,2015,Jones,female,868,0.11755146262188516
2013,2015,Jones,male,1617,0.12928759894459102
2014,2016,Jones,female,1098,0.14869989165763814
2015,2016,Jones,male,1979,0.15823139042136403
2016,2009,Karnes,female,1345,0.2150623600895427
2017,2009,Karnes,male,3009,0.32946457899923354
2018,2010,Karnes,female,1417,0.22657499200511672
2019,2010,Karnes,male,3168,0.34687397350268256
2020,2011,Karnes,female,1284,0.20530860249440358
2021,2011,Karnes,male,4580,0.5014781561370852
2022,2012,Karnes,female,965,0.15430124720179086
2023,2012,Karnes,male,4398,0.4815504215482317
2024,2013,Karnes,female,1106,0.17684681803645666
2025,2013,Karnes,male,4246,0.4649074783751232
2026,2014,Karnes,female,983,0.15717940518068435
2027,2014,Karnes,male,3963,0.43392094601992776
2028,2015,Karnes,female,954,0.15254237288135594
2029,2015,Karnes,male,3247,0.35552392423081136
2030,2016,Karnes,female,1187,0.18979852894147745
2031,2016,Karnes,male,2549,0.279097777291142
2032,2009,Kaufman,female,5316,0.08779521056977704
2033,2009,Kaufman,male,11849,0.20303289924605894
2034,2010,Kaufman,female,6143,0.10145334434351776
2035,2010,Kaufman,male,13646,0.2338245373543523
2036,2011,Kaufman,female,7036,0.11620148637489677
2037,2011,Kaufman,male,15343,0.26290267306374226
2038,2012,Kaufman,female,6640,0.10966143682906689
2039,2012,Kaufman,male,13309,0.22805003427004797
